question,target,response,ans_tok,token_probs,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,prom46_score,extracted_prom46_score,infosel_logit
What was Clive Sinclair's personal transport vehicle called?,'C.V', C5,"[' C', '5', '']","[0.9999990463265931, 1.0, 0.558667549697642]",0.823602539933208,C5,"['C', '5']",0.999999523163183,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'C.V', which is short for 'Citicar Vehicle'. The response given is 'C5', which is a model name of the Citicar Vehicle. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
"""Who designed Posh """"Spice Victoria Adam's wedding dress?""",'Wáng Wēiwei'," Vera Wang (designer of Posh Spice, Victoria Adams' wedding dress)","[' V', 'era', ' Wang', ' (', 'design', 'er', ' of', ' P', 'osh', ' Sp', 'ice', ',', ' Victoria', ' Adams', ""'"", ' wedding', ' dress', ')', '']","[0.6160533022002952, 0.998370802665583, 0.9999990463265931, 0.9999816421070834, 0.5804288171906563, 1.0, 0.9999665033109116, 0.49998569413758837, 1.0, 0.9999771123402672, 1.0, 0.1599393678650044, 0.9739222985181772, 0.9700186740096317, 0.9999754434898208, 0.9999836685934766, 0.9999997615814777, 0.9999998807907248, 0.6905191396021574]",0.810862923899385,"Vera Wang (designer of Posh Spice, Victoria Adams' wedding dress)","['V', 'era', 'Wang', '(', 'design', 'er', 'of', 'P', 'osh', 'Sp', 'ice', ',', 'Victoria', 'Adams', ""'"", 'wedding', 'dress', ')']",0.8181325088423388,"{1: ""\n        The response correctly identifies the designer of Posh Spice, Victoria Adams' wedding dress as Vera Wang. This is semantically equivalent to the reference answer, which is 'Wáng Wēiwei'. The response is accurate and complete, providing the necessary information to answer the instruction. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
Who is Julian Lennon's step-mother?,'Yoko Lennon', Yoko Ono,"[' Y', 'oko', ' On', 'o', '']","[0.9999982118638471, 0.9999998807907248, 1.0, 1.0, 0.987494409781044]",0.997485895557339,Yoko Ono,"['Y', 'oko', 'On', 'o']",0.9999995231633552,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer correctly identifies Yoko Lennon as Julian Lennon's step-mother, while the response incorrectly identifies Yoko Ono as Julian Lennon's step-mother. Yoko Ono is John Lennon's second wife, not Julian Lennon's step-mother. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
Which American contralto was the first black singe to appear at the Metropolitan Opera?,'1939 Lincoln Memorial concert', Marian Anderson,"[' Marian', ' Anderson', '']","[0.9999840262101118, 0.9999839070045526, 0.964771929062242]",0.9881060932309844,Marian Anderson,"['Marian', 'Anderson']",0.9999839666073304,"{0: '\n        The response provided is the name of the American contralto who was the first black singer to appear at the Metropolitan Opera. However, the reference answer is not the name of the singer but rather the event that made her famous. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0'}",0.0,0.0
Which American was the first ever person to retain an Olympic springboard diving title?,'Louganis'," Greg Louganis, 1984 & 1988 (springboard)","[' Greg', ' Lou', 'gan', 'is', ',', ' ', '1', '9', '8', '4', ' &', ' ', '1', '9', '8', '8', ' (', 'spring', 'board', ')', '']","[0.9525330449490065, 0.9999802116501775, 0.9999992847447459, 1.0, 0.6790090972328372, 1.0, 1.0, 1.0, 1.0, 0.9999990463265931, 0.9986422640176603, 0.9999998807907248, 0.9999985694905718, 1.0, 1.0, 1.0, 0.5716817241771315, 0.47937559876354624, 1.0, 0.8354709541975928, 1.0]",0.9130030887485404,"Greg Louganis, 1984 & 1988 (springboard)","['Greg', 'Lou', 'gan', 'is', ',', '1', '9', '8', '4', '&', '1', '9', '8', '8', '(', 'spring', 'board', ')']",0.8992579600400276,"{1: '\n        The response provided is semantically equivalent to the reference answer. It correctly identifies Greg Louganis as the first American to retain an Olympic springboard diving title in both 1984 and 1988. The response includes the necessary information to answer the question accurately, which is the name of the athlete and the years in which he won the title. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
Which university did Tony Blair and Bill Clinton both attend in their younger days?,"'Oxford, england'", Oxford University (Tony Blair); Georgetown University (Bill Clinton) - both didn't attend the same university.,"[' Oxford', ' University', ' (', 'T', 'ony', ' Bl', 'air', ');', ' Ge', 'or', 'get', 'own', ' University', ' (', 'Bill', ' Clinton', ')', ' -', ' both', ' didn', ""'"", 't', ' attend', ' the', ' same', ' university', '.', '']","[0.9967557878885661, 0.7502782981208559, 0.995643367186915, 0.8018091987285635, 0.9999995231630692, 1.0, 0.9999998807907248, 0.8976257547598366, 0.9991612323017813, 1.0, 1.0, 1.0, 0.9999998807907248, 0.9999997615814777, 0.9997507954859411, 1.0, 0.704808420877782, 0.9999787811971367, 0.6009679784084726, 0.4906813051634063, 1.0, 1.0, 0.9999996423722521, 0.9999921322487635, 0.9999995231630692, 0.9999923706636762, 0.9999998807907248, 0.9999996423722521]",0.924569946435738,Oxford University (Tony Blair); Georgetown University (Bill Clinton) - both didn't attend the same university.,"['Oxford', 'University', '(', 'T', 'ony', 'Bl', 'air', ');', 'Ge', 'or', 'get', 'own', 'University', '(', 'Bill', 'Clinton', ')', '-', 'both', 'didn', ""'"", 't', 'attend', 'the', 'same', 'university']",0.919008996462662,"{0: ""\n        The response correctly identifies the universities attended by Tony Blair and Bill Clinton, but it does not provide a single university that both politicians attended. The reference answer, however, specifies 'Oxford, England', which implies that both politicians attended the same university. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0""}",0.0,0.0
What is the name of Paul and Linda McCartney's only son?,'James (film)'," James

(Paul and Linda McCartney's only son is James Louis McCartney, born September 12, 1977.)","[' James', '\n', '\n', '(', 'Paul', ' and', ' Linda', ' McC', 'art', 'ney', ""'"", 's', ' only', ' son', ' is', ' James', ' Louis', ' McC', 'art', 'ney', ',', ' born', ' September', ' ', '1', '2', ',', ' ', '1', '9', '7', '7', '.)', '']","[1.0, 0.998738451885338, 0.9999936819476217, 0.999892603967316, 0.5522327333451392, 0.999997854237364, 1.0, 0.9992902551383588, 1.0, 1.0, 1.0, 1.0, 0.9999977350285647, 0.914900368672154, 0.9999518417671817, 0.9999984502816872, 0.8514472270537915, 1.0, 1.0, 1.0, 0.9770212809613567, 0.9972563172799102, 0.8205809609856677, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9896828205507031, 1.0]",0.9687404329295294,"James

(Paul and Linda McCartney's only son is James Louis McCartney, born September 12, 1977.)","['James', '(', 'Paul', 'and', 'Linda', 'McC', 'art', 'ney', ""'"", 's', 'only', 'son', 'is', 'James', 'Louis', 'McC', 'art', 'ney', ',', 'born', 'September', '1', '2', ',', '1', '9', '7', '7', '.)']",0.9634926271815756,"{1: ""\n        The response correctly identifies the name of Paul and Linda McCartney's only son as James. This matches the reference answer, which also refers to their son as James. Therefore, the response and reference answer are semantically equivalent, fulfilling the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
"Who won the first men's US Tennis Open, in 1968?",'Arthur James Richard Ash', Arthur Ashe (man won 1st US Open Tennis in 1968),"[' Arthur', ' As', 'he', ' (', 'man', ' won', ' ', '1', 'st', ' US', ' Open', ' T', 'ennis', ' in', ' ', '1', '9', '6', '8', ')', '']","[0.9715207993146256, 0.9999901057270287, 1.0, 0.9955021704817913, 0.0052807877342184294, 0.6487930577397182, 0.9023320051677911, 0.9991958652106484, 0.9999645960934689, 0.9964287720335998, 0.9784851525349986, 0.9235221007976038, 0.9999984502816872, 0.9708696562578079, 0.9994416971165759, 0.9999994039539004, 1.0, 1.0, 1.0, 0.9987790014495874, 0.07954763534519621]",0.6677402355765841,Arthur Ashe (man won 1st US Open Tennis in 1968),"['Arthur', 'As', 'he', '(', 'man', 'won', '1', 'st', 'US', 'Open', 'T', 'ennis', 'in', '1', '9', '6', '8', ')']",0.7226780327371599,"{1: ""\n        The response correctly identifies the winner of the first men's US Tennis Open in 1968 as Arthur Ashe. The response is semantically equivalent to the reference answer, as both provide the correct name of the tennis player. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
Timothy McVeigh was convicted for which bombing?,'Okla.', Oklahoma City bombing,"[' Oklahoma', ' City', ' bomb', 'ing', '']","[0.9775823797979251, 0.9995694822610255, 0.7771411074418655, 1.0, 0.9875683480484501]",0.9440753961461008,Oklahoma City bombing,"['Oklahoma', 'City', 'bomb', 'ing']",0.9335048073633008,"{1: ""\n        The response and reference answer are semantically equivalent, as both refer to the same event, the Oklahoma City bombing. However, the reference answer is abbreviated, using 'Okla.' instead of the full name. This difference in wording does not affect the semantic equivalence of the two answers. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
Who was Oliver North's secretary during the Irangate scandal?,'Fawn Hall'," Fawn Hall (actual answer, unsure of accuracy)","[' F', 'awn', ' Hall', ' (', 'actual', ' answer', ',', ' uns', 'ure', ' of', ' accuracy', ')', '']","[0.9999947548186583, 0.9999922514562127, 0.9999997615814777, 0.9644774267955931, 0.04618017845054173, 0.86889484830145, 0.6204230887580986, 0.013963840620642202, 0.9999988079084972, 0.9339420824912907, 0.9992128850244989, 0.9999257381277472, 0.9999998807907248]",0.5375406571728666,"Fawn Hall (actual answer, unsure of accuracy)","['F', 'awn', 'Hall', '(', 'actual', 'answer', ',', 'uns', 'ure', 'of', 'accuracy', ')']",0.5104410563118791,"{1: ""\n        The response provided is 'Fawn Hall', which is the correct answer to the instruction. The reference answer also states 'Fawn Hall', making the response and reference answer semantically equivalent. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
Which singer married director Blake Edwards?,'Julia Elizabeth Wells', Julie Andrews,"[' Julie', ' Andrew', 's', '']","[0.9913118780951649, 0.9999972581939645, 1.0, 0.9999960661089133]",0.997819191580062,Julie Andrews,"['Julie', 'Andrew', 's']",0.9970946203139652,"{1: ""\n        The response provided is semantically equivalent to the reference answer. The name 'Julie Andrews' is the stage name of Julia Elizabeth Wells, who is indeed the singer that married director Blake Edwards. Therefore, the response is correct and aligns with the reference answer. [RESULT] 1""}",1.0,0.0
"""What relation was """"Waldorf Astor, who became a British member of Parliament, to US millionaire John Jacob Astor?""",'Grandchildren', Waldorf Astor was the son of John Jacob Astor.,"[' Wald', 'orf', ' Ast', 'or', ' was', ' the', ' son', ' of', ' John', ' Jacob', ' Ast', 'or', '.', '']","[0.8430869338809366, 0.9999982118638471, 1.0, 1.0, 0.9999972581939645, 0.9955016981073116, 0.985916681895784, 0.9999924898711539, 0.9119777998172048, 1.0, 1.0, 1.0, 0.9989126835064476, 0.9999904633477849]",0.9800148194923652,Waldorf Astor was the son of John Jacob Astor.,"['Wald', 'orf', 'Ast', 'or', 'was', 'the', 'son', 'of', 'John', 'Jacob', 'Ast', 'or']",0.9768123339657548,"{0: '\n        The response provided is incorrect as it states that Waldorf Astor was the son of John Jacob Astor, while the correct answer is that Waldorf Astor was the grandson of John Jacob Astor. The response and reference answer are not semantically equivalent, which means that the response does not meet the criteria for a score of 1. Therefore, the appropriate score for this response is 0. [RESULT] 0'}",0.0,0.0
For which movie did Meryl Streep win her first Oscar?,'Kramer v kramer', Kramer vs Kramer (1979),"[' K', 'ram', 'er', ' vs', ' K', 'ram', 'er', ' (', '1', '9', '7', '9', ')', '']","[0.9983583266164725, 0.9999337240286983, 1.0, 1.0, 0.9046505126460354, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999963045256735, 1.0, 1.0, 0.9999765163221909]",0.9927447995526136,Kramer vs Kramer (1979),"['K', 'ram', 'er', 'vs', 'K', 'ram', 'er', '(', '1', '9', '7', '9', ')']",0.9921906847133064,"{1: ""\n        The response and reference answer are semantically equivalent. Both answers correctly identify the movie 'Kramer vs Kramer' as the one for which Meryl Streep won her first Oscar. The difference in spelling between the two answers ('vs' vs 'v') does not affect the semantic equivalence. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
In the 1990s Babrak Karmal and Sultan Ali Keshtmond have been Prime Minister in which country?,'Afghanistan', Afghanistan,"[' Afghanistan', '']","[0.999948861828418, 0.9999990463265931]",0.9999739537626868,Afghanistan,['Afghanistan'],0.999948861828418,"{1: '\n        The response and reference answer are semantically equivalent, both indicating the country where Babrak Karmal and Sultan Ali Keshtmond have been Prime Minister in the 1990s. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
Which 60s pop band made an unsuccessful movie called Head?,"'Monkees, The'", The Monkees,"[' The', ' Mon', 'ke', 'es', '']","[0.7772858515704324, 0.9999977350285647, 1.0, 1.0, 0.9999998807907248]",0.9508586145127884,The Monkees,"['The', 'Mon', 'ke', 'es']",0.9389553584636956,"{1: '\n        The response and reference answer are semantically equivalent, as both correctly identify the 60s pop band that made the unsuccessful movie called Head as The Monkees. The response is concise and accurately addresses the instruction. Therefore, the response deserves a score of 1. [RESULT] 1'}",1.0,0.0
Who was Anne Sullivan's most famous pupil?,'Helen Keller', Helen Keller,"[' Helen', ' K', 'eller', '']","[0.997502737616194, 0.9999964237340748, 1.0, 0.9908830718413802]",0.9970885705300552,Helen Keller,"['Helen', 'K', 'eller']",0.9991656942211592,"{1: ""\n        The response 'Helen Keller' is semantically equivalent to the reference answer 'Helen Keller'. Both answers correctly identify Anne Sullivan's most famous pupil. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
Which actress was voted Miss Burbank 1948?,'Debbie Reynolds', Esther Williams,"[' Est', 'her', ' Williams', '']","[0.6290709887469699, 0.9992562108382833, 0.9999955892755636, 0.9525226622054558]",0.8796552088771182,Esther Williams,"['Est', 'her', 'Williams']",0.8566265538127708,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Debbie Reynolds was voted Miss Burbank 1948, while the response provided is Esther Williams. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
Which state did Amelia Earhart land in on her first solo Pacific flight?,'Taxifornia', Hawaii,"[' Hawaii', '']","[0.9908753468467159, 0.3484711572374278]",0.5876150770646654,Hawaii,['Hawaii'],0.990875346846716,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is a fictional state name 'Taxifornia', which is not the same as the actual state where Amelia Earhart landed in on her first solo Pacific flight. Hawaii is the correct answer, but it does not match the reference answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
What is Billy Ocean's real name?,'Leslie Charles'," Leslie Charles Sebastian Sean Lloyd Octaveesian Oceanborn III (not really, but it's hilarious to think so). His actual real name is Leslie Charles.","[' Les', 'lie', ' Charles', ' Sebastian', ' Sean', ' Lloyd', ' Oct', 'ave', 'esian', ' Ocean', 'born', ' III', ' (', 'not', ' really', ',', ' but', ' it', ""'"", 's', ' hilar', 'ious', ' to', ' think', ' so', ').', ' His', ' actual', ' real', ' name', ' is', ' Les', 'lie', ' Charles', '.', '']","[0.9999160837028892, 0.9990661528250129, 0.5620614467362562, 0.7259316051445014, 0.023934558823550986, 0.0007113789270151339, 0.9567980189235318, 0.9070908082176203, 0.000576972479658686, 0.9733581659543928, 0.014230544043404517, 0.9087042641317851, 0.9669265453117886, 0.9830017942359283, 0.8484147958112357, 1.0, 0.8849554751944868, 0.6516640482175122, 0.9988988854774077, 0.9999980926550052, 0.32113430482090655, 0.9706877714009486, 0.9920136158314751, 0.6506721137137708, 0.9999997615814777, 0.007887651705594344, 0.9831005221631051, 0.9987905366294563, 0.7771197304930123, 0.9999996423722521, 0.9999998807907248, 0.9999778275635193, 0.999179203020965, 0.5298473108749203, 0.9660295029239819, 0.9301922904227276]",0.4102153827451628,"Leslie Charles Sebastian Sean Lloyd Octaveesian Oceanborn III (not really, but it's hilarious to think so). His actual real name is Leslie Charles.","['Les', 'lie', 'Charles', 'Sebastian', 'Sean', 'Lloyd', 'Oct', 'ave', 'esian', 'Ocean', 'born', 'III', '(', 'not', 'really', ',', 'but', 'it', ""'"", 's', 'hilar', 'ious', 'to', 'think', 'so', ').', 'His', 'actual', 'real', 'name', 'is', 'Les', 'lie', 'Charles']",0.3904934279394417,"{0: '\n        The response provided is not semantically equivalent to the reference answer. While the response does contain the correct first and last names of Billy Ocean, it also includes a series of fictional names that are not relevant to the instruction. This addition of irrelevant information detracts from the accuracy of the response and makes it not semantically equivalent to the reference answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
How was writer William Sydney Porter better known?,'O.henry books', O. Henry,"[' O', '.', ' Henry', '']","[0.9999986886995842, 0.9963929104819745, 0.9999032114269177, 0.9999974966112362]",0.999071876297864,O. Henry,"['O', 'Henry']",0.9999509489237064,"{1: '\n        The response ""O. Henry"" is semantically equivalent to the reference answer ""O.henry books"". Both answers correctly identify the pen name of William Sydney Porter. The reference answer includes the word ""books"" which is not necessary to answer the question, but it does not detract from the semantic equivalence of the two answers. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
What was The Zaire River called before 27th October 1971.,'African Congo', Congo River,"[' Cong', 'o', ' River', '']","[0.9997633063942933, 1.0, 1.0, 0.9999994039539004]",0.999940672342871,Congo River,"['Cong', 'o', 'River']",0.9999210959057389,"{0: ""\n        The response 'Congo River' is not semantically equivalent to the reference answer 'African Congo'. The reference answer refers to the river's name before 1971, which was 'African Congo', not 'Congo River'. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
What was the profession of Thomas Eakins?,'Photographist'," Artist. Specifically, he was a realist painter and sculptor.","[' Artist', '.', ' Specific', 'ally', ',', ' he', ' was', ' a', ' real', 'ist', ' painter', ' and', ' sculpt', 'or', '.', '']","[0.9932878593322865, 0.9988660572282893, 0.680756904358591, 1.0, 0.9999998807907248, 0.09415508250883513, 0.9999583976891859, 0.9999990463265931, 0.623001321325109, 0.9999992847447459, 0.9999921322487635, 0.9999992847447459, 0.9578110691687867, 1.0, 0.998854877115397, 0.9955065419265229]",0.8147876457456008,"Artist. Specifically, he was a realist painter and sculptor.","['Artist', 'Specific', 'ally', ',', 'he', 'was', 'a', 'real', 'ist', 'painter', 'and', 'sculpt', 'or']",0.7775760246960713,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Thomas Eakins was a 'photographist', while the response states that he was an 'artist', specifically a 'realist painter and sculptor'. These two answers are not the same, as being a photographer is different from being a painter or sculptor. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
Who is credited with the discovery of galaxies outside of our own?,'Edwin Hubble', Edwin Hubble (guess),"[' Ed', 'win', ' H', 'ubble', ' (', 'gu', 'ess', ')', '']","[0.9999262148932312, 0.9999998807907248, 0.9999998807907248, 1.0, 0.5662547794937425, 0.08506239349063503, 1.0, 0.998763066570084, 0.30360469750271174]",0.6252507978530774,Edwin Hubble (guess),"['Ed', 'win', 'H', 'ubble', '(', 'gu', 'ess', ')']",0.6843408668090317,"{1: ""\n        The response provided by the model is 'Edwin Hubble (guess)', which is semantically equivalent to the reference answer 'Edwin Hubble'. The addition of '(guess)' does not change the meaning of the response and is not necessary for the response to be correct. However, since the score rubric only considers semantic equivalence, the response still meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
Who was the defending champion when Andre Agassi first won Wimbledon singles?,'Michael Stich', Pete Sampras,"[' Pete', ' Sam', 'pr', 'as', '']","[0.8144359412845492, 0.9999996423722521, 0.9999998807907248, 0.9999998807907248, 0.9148898917117997]",0.9428554163476692,Pete Sampras,"['Pete', 'Sam', 'pr', 'as']",0.9499793566221136,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Michael Stich was the defending champion when Andre Agassi first won Wimbledon singles, while the response provided is Pete Sampras. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
Boukhalef International airport is in which country?,'ISO 3166-1:MA', Algeria,"[' Al', 'ger', 'ia', '']","[0.9992779941545161, 1.0, 1.0, 0.5159456886010972]",0.8473690117528535,Algeria,"['Al', 'ger', 'ia']",0.9997592734402122,"{0: '\n        The response and reference answer are not semantically equivalent. The reference answer is an ISO code, while the response is a country name. The instruction asks for the country where the airport is located, and the response correctly identifies it as Algeria. However, the reference answer does not provide the country name but rather an ISO code. Therefore, the response does not match the reference answer, but it is still correct according to the instruction. [RESULT] 0'}",0.0,0.0
"What was the 70s No 1 hit for Hamilton, Joe Frank, & Reynolds?",'Falling in Love (film)'," ""Don't Pull Your Love"" guess for 70s No 1 hit for Hamilton, Joe Frank, & Reynolds.","[' ""', 'Don', ""'"", 't', ' Pull', ' Your', ' Love', '""', ' guess', ' for', ' ', '7', '0', 's', ' No', ' ', '1', ' hit', ' for', ' Hamilton', ',', ' Joe', ' Frank', ',', ' &', ' Reyn', 'olds', '.', '']","[0.9984822694102057, 0.9494969434718209, 1.0, 1.0, 0.9575920649011974, 0.9999998807907248, 0.9999805692637573, 0.9999997615814777, 0.16992850469714574, 0.9999911785905904, 0.7638658187876746, 1.0, 1.0, 1.0, 0.9770208260004751, 1.0, 1.0, 0.9999281219647157, 0.9986650905778457, 1.0, 1.0, 1.0, 0.9999998807907248, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9993932354716578]",0.928104846895848,"""Don't Pull Your Love"" guess for 70s No 1 hit for Hamilton, Joe Frank, & Reynolds.","['""', 'Don', ""'"", 't', 'Pull', 'Your', 'Love', '""', 'guess', 'for', '7', '0', 's', 'No', '1', 'hit', 'for', 'Hamilton', ',', 'Joe', 'Frank', ',', '&', 'Reyn', 'olds']",0.9270484410917424,"{0: ""\n        The response provided is a guess, which does not match the reference answer. The reference answer is 'Falling in Love (film)', while the response is 'Don't Pull Your Love'. These two answers are not semantically equivalent, as they refer to different songs. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
In what year was the Kellogg Company set up to manufacture cornflakes?,'1906', 1906,"[' ', '1', '9', '0', '6', '']","[0.9996471458435133, 1.0, 0.9999970197767496, 1.0, 1.0, 0.9998058457769751]",0.9999083259147842,1906,"['1', '9', '0', '6']",0.9999992549433548,"{1: '\n        The response and reference answer are semantically equivalent, both stating the year 1906 as the founding year of the Kellogg Company. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
Which wartime classic was the title of a 1980 film with Hanna Schygulla & Mel Ferrer?,'Lily Marlene', The Tin Drum (German: Die Blechtrommel),"[' The', ' T', 'in', ' Dr', 'um', ' (', 'G', 'erman', ':', ' Die', ' B', 'le', 'ch', 'tr', 'om', 'mel', ')', '']","[0.9999938011552557, 0.9897304623264287, 0.9999994039539004, 0.9999985694905718, 1.0, 0.999998927117538, 0.28497524163647675, 0.9997965511486373, 0.9044421709768399, 0.9999150109971953, 1.0, 0.9999997615814777, 0.9999991655356624, 1.0, 0.9999967813595916, 0.9995694822610255, 1.0, 1.0]",0.926875669876455,The Tin Drum (German: Die Blechtrommel),"['The', 'T', 'in', 'Dr', 'um', '(', 'G', 'erman', 'Die', 'B', 'le', 'ch', 'tr', 'om', 'mel', ')']",0.9239008513346454,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer is a song title, while the response is a novel title. The instruction asks for a wartime classic that was the title of a 1980 film, which the response does not fulfill. Therefore, the response does not meet the criteria set by the instruction and the score rubric. [RESULT] 0'}",0.0,0.0
Who was the voice of Matt Dillon for 11 years on radio's Gunsmoke?,'Bill Conrad', William Conrad (1952-1961),"[' William', ' Con', 'rad', ' (', '1', '9', '5', '2', '-', '1', '9', '6', '1', ')', '']","[0.9999542257282245, 0.9999949932351058, 0.9999998807907248, 0.1644620545147771, 0.9791424390693585, 1.0, 0.9999918938339075, 0.9999997615814777, 0.9999941587791524, 0.9982992774007321, 1.0, 1.0, 0.9996376159148014, 0.9996193904479124, 0.9852746873086475]",0.884352166730365,William Conrad (1952-1961),"['William', 'Con', 'rad', '(', '1', '9', '5', '2', '-', '1', '9', '6', '1', ')']",0.8775521866010829,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer specifies 'Bill Conrad' while the response provided is 'William Conrad'. Although both names refer to the same person, the difference in spelling makes them not semantically equivalent. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
Which country does the airline Ladeco come from?,'ISO 3166-1:CL', Chile,"[' Chile', '']","[0.9999964237340748, 0.4019535773033205]",0.6339969556791566,Chile,['Chile'],0.9999964237340748,"{1: '\n        The response and reference answer are semantically equivalent. The response correctly identifies the country of origin of the airline Ladeco as Chile. The reference answer provides the ISO 3166-1 code for Chile, which is an alternative way of identifying the country, but it does not change the fact that both answers refer to the same country. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
Where was the UN Atomic Energy Agency based when it was set up in 1957?,'Capital of Austria'," Vienna, Austria","[' Vienna', ',', ' Austria', '']","[0.9999982118638471, 0.999195746213548, 0.9999973774024795, 0.29177229227576]",0.7348068176067124,"Vienna, Austria","['Vienna', ',', 'Austria']",0.9997303736521362,"{1: '\n        The response and reference answer are semantically equivalent, as both indicate that the UN Atomic Energy Agency was based in Vienna, Austria when it was set up in 1957. The response provides the city name, while the reference answer gives the country name, but they convey the same information. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
Oran international airport is in which country?,'Popular Democratic Republic of Algeria', Algeria,"[' Al', 'ger', 'ia', '']","[0.999998927117538, 0.9999991655356624, 1.0, 0.9978889777715805]",0.9994713495538132,Algeria,"['Al', 'ger', 'ia']",0.9999993642176276,"{0: ""\n        The response and reference answer are not semantically equivalent. The reference answer includes the full name of the country, while the response only includes the name of the country without the adjective 'Popular Democratic Republic of'. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
Where did Johnny Ace die in 1954?,'Houstonians'," Houston, TX (during a intermission performance)","[' Houston', ',', ' TX', ' (', 'd', 'uring', ' a', ' inter', 'mission', ' performance', ')', '']","[0.7962933516783335, 0.9999984502816872, 0.9663811746464133, 0.9982653005636404, 0.49020525072420595, 0.9999805692637573, 0.9955298161366621, 0.0033192849188161387, 0.9999909401759619, 0.19260697832644955, 0.9998736541243902, 1.0]",0.499224279497806,"Houston, TX (during a intermission performance)","['Houston', ',', 'TX', '(', 'd', 'uring', 'a', 'inter', 'mission', 'performance', ')']",0.4686709499814925,"{1: '\n        The response and reference answer are semantically equivalent. Both indicate that Johnny Ace died in Houston, TX. The response also provides additional context about the location of his death, which is during a intermission performance. This additional information does not detract from the equivalence of the response and reference answer. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
